Version	Extracted	utcTime	weekday	temperature	dewpoint	rain	freezinglevel	uvIndex	totalcloud	lowcloud	medcloud	highcloud	humidity	windspeed	meansealevelpressure	windgustspeed	winddirection	windletter	icon	iconName	chanceofrain	chanceofsnow	dayOfWeek	sunrise	sunset	dayOrNight	seeingIndex	pickeringIndex	transIndex	lightLevel	moonLight	fogRisk	observation	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 01:00:00+00:00	Sunday	12	2	0.0	3558	0	4	4	0	0	57	2	1021	6	358	N	SU	Sunny	0	0	1	05:39:00+00:00	16:28:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 02:00:00+00:00	Sunday	12	3	0.0	3545	0	4	4	0	0	59	0	1021	6	351	N	SU	Sunny	0	0	1	05:39:00+00:00	16:28:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 03:00:00+00:00	Sunday	11	3	0.0	3529	0	3	3	0	0	58	4	1021	6	21	NNE	FA	Fair	0	0	1	05:39:00+00:00	16:28:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 04:00:00+00:00	Sunday	11	3	0.0	3520	0	4	4	0	0	61	4	1022	4	29	NNE	PC	Partly Cloudy	0	0	1	05:39:00+00:00	16:28:00+00:00	N	8	8	7	naut	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 05:00:00+00:00	Sunday	11	3	0.1	3506	0	20	20	0	0	61	4	1023	4	29	NNE	PC	Partly Cloudy	0	0	1	05:39:00+00:00	16:28:00+00:00	N	3	8	7	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 06:00:00+00:00	Sunday	13	4	0.0	3497	0	25	25	0	0	57	4	1023	4	6	N	FA	Fair	0	0	1	05:39:00+00:00	16:28:00+00:00	D	3	8	7	day	3	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 09:00:00+00:00	Sunday	18	6	0.1	3533	3	18	18	0	0	42	6	1019	6	319	NW	SU	Sunny	0	0	1	05:39:00+00:00	16:28:00+00:00	D	3	8	7	day	4	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 12:00:00+00:00	Sunday	19	3	0.1	3579	4	96	96	94	0	30	4	1016	6	248	WSW	SU	Sunny	0	0	1	05:39:00+00:00	16:28:00+00:00	D	0	8	7	day	5	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 15:00:00+00:00	Sunday	18	3	0.0	3614	2	99	34	99	0	35	4	1016	6	159	SSE	CL	Cloudy	0	0	1	05:39:00+00:00	16:28:00+00:00	D	0	7	7	day	6	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 18:00:00+00:00	Sunday	16	2	0.0	3592	1	91	54	91	0	39	2	1018	4	93	E	CL	Cloudy	0	0	1	05:39:00+00:00	16:28:00+00:00	N	0	7	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-17 21:00:00+00:00	Sunday	15	4	0.0	3618	0	44	5	44	0	48	2	1019	2	0	N	FA	Fair	0	0	1	05:39:00+00:00	16:28:00+00:00	N	2	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-18 00:00:00+00:00	Monday	14	3	0.0	3545	0	24	5	24	0	53	4	1019	2	0	N	FA	Fair	0	0	2	05:39:00+00:00	16:28:00+00:00	N	3	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-18 03:00:00+00:00	Monday	13	4	0.0	3525	0	37	17	37	0	64	2	1019	2	339	NNW	SU	Sunny	10	0	2	05:39:00+00:00	16:28:00+00:00	N	2	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-18 06:00:00+00:00	Monday	15	4	0.0	3491	0	86	21	86	0	54	0	1020	2	291	WNW	SU	Sunny	10	0	2	05:39:00+00:00	16:28:00+00:00	D	0	7	7	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-18 09:00:00+00:00	Monday	20	4	0.0	3561	3	5	2	0	4	36	4	1018	6	247	WSW	SU	Sunny	10	0	2	05:39:00+00:00	16:28:00+00:00	D	8	7	7	day	12	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-18 12:00:00+00:00	Monday	22	0	0.0	3575	4	96	0	12	96	24	4	1014	8	206	SSW	SU	Sunny	10	0	2	05:39:00+00:00	16:28:00+00:00	D	0	7	7	day	13	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-18 15:00:00+00:00	Monday	20	2	0.0	3609	2	95	0	35	95	32	4	1014	8	195	SSW	SU	Sunny	4	0	2	05:39:00+00:00	16:28:00+00:00	D	0	8	7	day	14	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-18 18:00:00+00:00	Monday	18	1	0.0	3612	1	96	0	2	96	38	4	1017	13	170	S	HZ		14	0	2	05:39:00+00:00	16:28:00+00:00	N	0	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-18 21:00:00+00:00	Monday	16	1	0.0	3647	0	95	0	0	95	43	2	1018	13	122	ESE	HZ		14	0	2	05:39:00+00:00	16:28:00+00:00	N	0	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-19 00:00:00+00:00	Tuesday	14	1	0.0	3607	0	98	0	8	98	45	2	1019	13	95	E	HZ		14	0	3	05:40:00+00:00	16:27:00+00:00	N	0	8	8	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-19 03:00:00+00:00	Tuesday	13	1	0.0	3623	0	95	0	0	95	54	2	1020	6	60	ENE	SU	Sunny	0	0	3	05:40:00+00:00	16:27:00+00:00	N	0	9	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-19 06:00:00+00:00	Tuesday	15	2	0.0	3573	0	31	0	0	31	48	2	1021	6	87	E	SU	Sunny	0	0	3	05:40:00+00:00	16:27:00+00:00	D	2	9	7	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-19 09:00:00+00:00	Tuesday	20	1	0.0	3660	3	0	0	0	0	30	2	1018	6	57	ENE	SU	Sunny	0	0	3	05:40:00+00:00	16:27:00+00:00	D	8	9	7	day	20	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-19 12:00:00+00:00	Tuesday	22	0	0.0	3634	4	0	0	0	0	23	2	1015	6	127	SE	SU	Sunny	0	0	3	05:40:00+00:00	16:27:00+00:00	D	8	9	7	day	21	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-19 15:00:00+00:00	Tuesday	20	1	0.0	3673	2	22	0	22	0	30	4	1016	4	131	SE	SU	Sunny	0	0	3	05:40:00+00:00	16:27:00+00:00	D	3	9	7	day	22	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-19 18:00:00+00:00	Tuesday	16	0	0.0	3683	1	6	0	6	0	33	4	1019	0	111	ESE	SU	Sunny	0	0	3	05:40:00+00:00	16:27:00+00:00	N	8	9	8	night	23	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-19 21:00:00+00:00	Tuesday	15	0	0.0	3677	0	29	0	27	8	38	4	1021	2	131	SE	HZ		4	0	3	05:40:00+00:00	16:27:00+00:00	N	2	8	8	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-20 00:00:00+00:00	Wednesday	13	0	0.0	3625	0	12	0	4	12	46	2	1022	6	45	NE	SU	Sunny	4	0	4	05:41:00+00:00	16:27:00+00:00	N	3	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-20 03:00:00+00:00	Wednesday	12	1	0.0	3579	0	7	0	0	7	47	4	1023	2	101	E	FA	Fair	0	0	4	05:41:00+00:00	16:27:00+00:00	N	8	8	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-20 06:00:00+00:00	Wednesday	13	1	0.0	3604	0	1	0	0	1	47	2	1025	4	29	NNE	SU	Sunny	0	0	4	05:41:00+00:00	16:27:00+00:00	D	8	8	8	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-20 09:00:00+00:00	Wednesday	18	2	0.0	3611	3	5	0	0	5	32	2	1023	2	345	NNW	FA	Fair	4	0	4	05:41:00+00:00	16:27:00+00:00	D	8	7	8	day	28	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-20 12:00:00+00:00	Wednesday	21	0	0.0	3581	4	82	0	0	82	24	2	1019	4	118	ESE	HZ		10	0	4	05:41:00+00:00	16:27:00+00:00	D	0	8	8	day	29	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-20 15:00:00+00:00	Wednesday	20	1	0.0	3602	2	91	7	22	91	30	4	1020	4	112	ESE	HZ		10	0	4	05:41:00+00:00	16:27:00+00:00	D	0	8	8	day	30	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-20 18:00:00+00:00	Wednesday	16	-1	0.0	3641	1	92	4	4	92	33	4	1023	6	106	ESE	FA	Fair	20	0	4	05:41:00+00:00	16:27:00+00:00	N	0	8	8	night	31	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-20 21:00:00+00:00	Wednesday	15	-1	0.0	3607	0	23	2	17	19	36	4	1025	4	35	NE	FA	Fair	20	0	4	05:41:00+00:00	16:27:00+00:00	N	3	8	8	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-21 00:00:00+00:00	Thursday	13	0	0.0	3580	0	90	9	0	90	49	2	1026	8	3	N	HZ		25	0	5	05:41:00+00:00	16:26:00+00:00	N	0	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-21 03:00:00+00:00	Thursday	12	2	0.0	3549	0	99	2	0	99	59	4	1027	4	6	N	HZ		20	0	5	05:41:00+00:00	16:26:00+00:00	N	0	8	7	night	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-21 06:00:00+00:00	Thursday	13	4	0.0	3559	0	93	0	0	93	60	2	1029	2	27	NNE	FA	Fair	20	0	5	05:41:00+00:00	16:26:00+00:00	D	0	8	7	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-21 09:00:00+00:00	Thursday	18	5	0.0	3805	3	92	0	0	92	45	2	1027	6	351	N	SU	Sunny	14	0	5	05:41:00+00:00	16:26:00+00:00	D	0	8	7	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-21 12:00:00+00:00	Thursday	20	3	0.0	3913	4	0	0	0	0	32	4	1023	11	83	E	SU	Sunny	14	0	5	05:41:00+00:00	16:26:00+00:00	D	8	8	7	day	36	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-21 15:00:00+00:00	Thursday	19	4	0.0	3559	2	5	1	0	4	38	4	1023	11	113	ESE	SU	Sunny	10	0	5	05:41:00+00:00	16:26:00+00:00	D	8	8	7	day	37	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-21 18:00:00+00:00	Thursday	15	2	0.0	3685	1	93	0	0	93	44	2	1026	13	93	E	SU	Sunny	14	0	5	05:41:00+00:00	16:26:00+00:00	N	0	8	7	night	38	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-21 21:00:00+00:00	Thursday	13	2	0.0	3559	0	24	0	0	24	48	6	1028	13	75	ENE	SU	Sunny	10	0	5	05:41:00+00:00	16:26:00+00:00	N	3	8	7	night	0	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-22 00:00:00+00:00	Friday	11	4	0.0	4209	0	4	0	0	4	62	4	1029	6	43	NE	SU	Sunny	10	0	6	05:42:00+00:00	16:26:00+00:00	N	8	9	7	night	0	3	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-22 03:00:00+00:00	Friday	10	4	0.0	4160	0	0	0	0	0	72	2	1030	2	42	NE	SU	Sunny	0	0	6	05:42:00+00:00	16:26:00+00:00	N	8	9	7	night	0	4	True	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-22 06:00:00+00:00	Friday	11	4	0.0	4290	0	0	0	0	0	64	2	1031	6	53	NE	SU	Sunny	0	0	6	05:42:00+00:00	16:26:00+00:00	D	8	8	7	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-22 09:00:00+00:00	Friday	16	4	0.0	4211	3	0	0	0	0	43	0	1028	8	106	ESE	SU	Sunny	4	0	6	05:42:00+00:00	16:26:00+00:00	D	8	8	7	day	0	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-22 12:00:00+00:00	Friday	19	3	0.0	4062	4	0	0	0	0	33	6	1023	6	118	ESE	SU	Sunny	4	0	6	05:42:00+00:00	16:26:00+00:00	D	8	8	8	day	43	2	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-22 15:00:00+00:00	Friday	17	4	0.0	4105	2	0	0	0	0	42	2	1023	6	125	SE	SU	Sunny	4	0	6	05:42:00+00:00	16:26:00+00:00	D	8	8	7	day	44	3	False	
0.0.3	2026-05-12 19:32:57.867183+00:00	2026-05-22 18:00:00+00:00	Friday	13	3	0.0	4187	1	0	0	0	0	50	2	1026	4	114	ESE	SU	Sunny	2	0	6	05:42:00+00:00	16:26:00+00:00	N	8	8	7	night	45	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-12 22:00:00+00:00	Tuesday	12	1	0.0	4791	0	0	0	0	0	58	4	1019	6	266	W	SU	Sunny	0	0	3	05:36:00+00:00	16:31:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-12 23:00:00+00:00	Tuesday	12	1	0.0	4813	0	0	0	0	0	60	2	1019	6	254	WSW	SU	Sunny	0	0	3	05:36:00+00:00	16:31:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 00:00:00+00:00	Wednesday	11	2	0.0	4836	0	0	0	0	0	62	2	1019	6	248	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 01:00:00+00:00	Wednesday	11	2	0.0	4863	0	0	0	0	0	65	2	1019	11	247	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	8	night	29	4	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 02:00:00+00:00	Wednesday	11	2	0.0	4724	0	0	0	0	0	67	2	1019	13	233	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	28	4	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 03:00:00+00:00	Wednesday	10	2	0.0	4758	0	0	0	0	0	69	2	1019	13	241	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	28	4	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 04:00:00+00:00	Wednesday	10	2	0.0	4744	0	0	0	0	0	71	2	1020	13	255	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	naut	28	4	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 05:00:00+00:00	Wednesday	10	2	0.0	4774	0	0	0	0	0	72	2	1020	13	263	W	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	day	28	4	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 06:00:00+00:00	Wednesday	12	2	0.0	4830	0	0	0	0	0	60	2	1020	15	245	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	27	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 07:00:00+00:00	Wednesday	15	3	0.0	4893	2	0	0	0	0	53	4	1020	17	225	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	27	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 08:00:00+00:00	Wednesday	17	3	0.0	4790	3	0	0	0	0	49	4	1019	17	234	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	27	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 09:00:00+00:00	Wednesday	18	4	0.0	4753	3	0	0	0	0	45	6	1017	15	242	WSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	26	2	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 10:00:00+00:00	Wednesday	19	4	0.0	4746	4	0	0	0	0	40	11	1016	15	236	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	6	9	7	day	26	1	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 11:00:00+00:00	Wednesday	19	4	0.0	4673	4	0	0	0	0	37	11	1015	15	234	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	6	9	7	day	26	1	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 12:00:00+00:00	Wednesday	21	4	0.0	4665	4	0	0	0	0	36	11	1014	15	229	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	6	9	7	day	25	1	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 13:00:00+00:00	Wednesday	21	4	0.0	4702	4	0	0	0	0	37	11	1014	15	227	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	6	9	7	day	0	1	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 14:00:00+00:00	Wednesday	20	4	0.0	4709	3	0	0	0	0	39	11	1015	13	225	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	6	9	7	day	0	1	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 15:00:00+00:00	Wednesday	19	5	0.0	4778	2	0	0	0	0	46	8	1016	13	222	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	0	2	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 16:00:00+00:00	Wednesday	17	5	0.0	4737	2	0	0	0	0	55	4	1017	13	217	SW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	naut	0	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 17:00:00+00:00	Wednesday	16	5	0.0	4778	1	0	0	0	0	60	4	1019	15	201	SSW	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 18:00:00+00:00	Wednesday	15	6	0.0	4783	1	0	0	0	0	67	6	1020	15	166	SSE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 19:00:00+00:00	Wednesday	14	6	0.0	4843	0	0	0	0	0	74	6	1021	13	150	SSE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 20:00:00+00:00	Wednesday	14	6	0.0	4846	0	0	0	0	0	77	4	1021	11	146	SE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	5	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 21:00:00+00:00	Wednesday	13	6	0.0	4856	0	0	0	0	0	79	4	1021	13	135	SE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	9	7	night	0	5	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 22:00:00+00:00	Wednesday	12	5	0.0	4814	0	0	0	0	0	81	2	1022	13	133	SE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	0	5	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-13 23:00:00+00:00	Wednesday	12	5	0.0	4780	0	0	0	0	0	83	2	1022	8	111	ESE	SU	Sunny	0	0	4	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	0	5	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 00:00:00+00:00	Thursday	11	5	0.0	4728	0	0	0	0	0	84	0	1022	6	89	E	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	0	5	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 01:00:00+00:00	Thursday	11	5	0.0	4680	0	0	0	0	0	85	0	1022	4	130	SE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	0	6	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 02:00:00+00:00	Thursday	11	5	0.0	4668	0	0	0	0	0	85	0	1022	4	177	S	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	21	6	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 03:00:00+00:00	Thursday	10	5	0.0	4645	0	0	0	0	0	85	0	1022	4	161	SSE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	night	21	6	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 04:00:00+00:00	Thursday	10	4	0.0	4641	0	0	0	0	0	85	2	1023	4	135	SE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	8	7	naut	21	6	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 05:00:00+00:00	Thursday	10	5	0.0	4681	0	0	0	0	0	85	2	1024	4	100	E	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	7	day	20	6	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 06:00:00+00:00	Thursday	12	5	0.0	4697	0	0	0	0	0	72	2	1024	4	105	ESE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	20	4	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 07:00:00+00:00	Thursday	15	5	0.0	4701	2	0	0	0	0	62	2	1023	2	116	ESE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	20	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 08:00:00+00:00	Thursday	16	5	0.0	4673	3	0	0	0	0	55	2	1022	2	110	ESE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	19	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 09:00:00+00:00	Thursday	18	5	0.0	4669	3	0	0	0	0	50	0	1020	2	83	E	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	19	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 10:00:00+00:00	Thursday	19	5	0.0	4631	4	0	0	0	0	45	0	1019	2	342	NNW	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	19	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 11:00:00+00:00	Thursday	20	5	0.0	4613	4	0	0	0	0	40	0	1018	4	288	WNW	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	8	7	day	18	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 12:00:00+00:00	Thursday	21	4	0.0	4627	4	0	0	0	0	37	2	1017	4	281	W	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	18	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 13:00:00+00:00	Thursday	20	4	0.0	4613	4	0	0	0	0	34	2	1016	6	282	WNW	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	18	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 14:00:00+00:00	Thursday	21	3	0.0	4589	3	0	0	0	0	34	2	1016	4	271	W	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	9	7	day	0	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 15:00:00+00:00	Thursday	19	5	0.0	4559	2	0	0	0	0	42	2	1016	6	220	SW	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	D	8	9	8	day	0	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 16:00:00+00:00	Thursday	17	3	0.0	4474	2	0	0	0	0	46	4	1018	8	192	SSW	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	7	naut	0	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 17:00:00+00:00	Thursday	16	3	0.0	4454	1	0	0	0	0	49	2	1019	6	148	SSE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 18:00:00+00:00	Thursday	15	3	0.0	4549	1	0	0	0	0	49	4	1019	2	136	SE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 19:00:00+00:00	Thursday	15	3	0.0	4549	0	0	0	0	0	52	4	1020	2	151	SSE	SU	Sunny	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 20:00:00+00:00	Thursday	15	4	0.0	4541	0	0	0	0	0	59	0	1020	2	90	E	FA	Fair	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 21:00:00+00:00	Thursday	14	4	0.0	4571	0	11	0	4	7	60	2	1021	11	75	ENE	PC	Partly Cloudy	0	0	5	05:37:00+00:00	16:30:00+00:00	N	3	9	8	night	0	3	False	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 22:00:00+00:00	Thursday	13	3	0.0	4529	0	10	0	6	3	60	2	1021	11	107	ESE	PC	Partly Cloudy	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-14 23:00:00+00:00	Thursday	13	3	0.0	4516	0	10	0	6	4	60	2	1021	6	83	E	PC	Partly Cloudy	0	0	5	05:37:00+00:00	16:30:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-15 00:00:00+00:00	Friday	12	3	0.0	4486	0	9	0	6	7	61	2	1021	4	46	NE	PC	Partly Cloudy	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	9	8	night	0	3	True	
0.0.3	2026-05-12 22:15:41.487631+00:00	2026-05-15 01:00:00+00:00	Friday	12	3	0.0	4450	0	7	0	7	6	61	2	1021	4	29	NNE	PC	Partly Cloudy	0	0	6	05:38:00+00:00	16:29:00+00:00	N	8	9	8	night	0	3	True	
